dataset,family,seed,regime,point_index,rho,accuracy,exact_clean_anchor,adversarial_lower_envelope
cifar,rope,456,noise,3,0.10029961053315797,0.9978541464988705,False,False
cifar,rope,456,noise,4,0.20164106566568957,0.992836398838335,False,False
cifar,rope,456,noise,5,0.3040112325591617,0.9767344304614392,False,False
cifar,rope,456,noise,6,0.4061487554149398,0.9515327525008068,False,False
cifar,rope,456,noise,7,0.5062321353886347,0.91216521458535,False,False
cifar,rope,456,adversarial,0,0.0,1.0,True,True
cifar,rope,456,adversarial,1,0.030065505540062824,1.0,False,True
cifar,rope,456,adversarial,2,0.07359895473458425,0.995159728944821,False,True
cifar,rope,456,adversarial,3,0.11180543600993521,0.9866085834140046,False,True
cifar,rope,456,adversarial,4,0.14534301379468484,0.9728944820909973,False,True
cifar,rope,456,adversarial,5,0.175786929672627,0.9490158115521136,False,True
cifar,rope,456,adversarial,6,0.27878175857342774,0.7967086156824783,False,True
cifar,rope,456,adversarial,7,0.2806694934806668,0.061955469506292354,False,True
cifar,rope,456,adversarial,8,0.2888423958676688,0.061955469506292354,False,True
cifar,rope,456,adversarial,9,0.3012911766591433,0.05050016134236851,False,True
cifar,rope,456,adversarial,10,0.31284570301106707,0.05050016134236851,False,True
cifar,rope,456,adversarial,11,0.3173271593053541,0.05050016134236851,False,True
cifar,rope,456,adversarial,12,0.4249712734156588,0.037270087124878996,False,True
cifar,rope,456,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,456,adversarial_raw,1,0.030065505540062824,1.000484027105518,False,False
cifar,rope,456,adversarial_raw,2,0.07359895473458425,0.995159728944821,False,False
cifar,rope,456,adversarial_raw,3,0.11180543600993521,0.9866085834140046,False,False
cifar,rope,456,adversarial_raw,4,0.14534301379468484,0.9728944820909973,False,False
cifar,rope,456,adversarial_raw,5,0.175786929672627,0.9490158115521136,False,False
cifar,rope,456,adversarial_raw,6,0.27878175857342774,0.7967086156824783,False,False
cifar,rope,456,adversarial_raw,7,0.2806694934806668,0.061955469506292354,False,False
cifar,rope,456,adversarial_raw,8,0.2888423958676688,0.17376573088092936,False,False
cifar,rope,456,adversarial_raw,9,0.3012911766591433,0.05050016134236851,False,False
cifar,rope,456,adversarial_raw,10,0.31284570301106707,0.48644724104549864,False,False
cifar,rope,456,adversarial_raw,11,0.3173271593053541,0.6642465311390772,False,False
cifar,rope,456,adversarial_raw,12,0.4249712734156588,0.037270087124878996,False,False
cifar,rope,789,noise,0,0.0,1.0,True,False
cifar,rope,789,noise,1,0.024212723071349068,0.9991069978892677,False,False
cifar,rope,789,noise,2,0.048447868703775744,0.9983276505926287,False,False
cifar,rope,789,noise,3,0.0971001127110585,0.9967364831953238,False,False
cifar,rope,789,noise,4,0.1955697565501568,0.9897223575255725,False,False
cifar,rope,789,noise,5,0.2955159488239602,0.9757752881961359,False,False
cifar,rope,789,noise,6,0.39570543660241875,0.952411105698977,False,False
cifar,rope,789,noise,7,0.4944991501589667,0.914434161389836,False,False
cifar,rope,789,adversarial,0,0.0,1.0,True,True
cifar,rope,789,adversarial,1,0.013415031209451873,0.9970774476376035,False,True
cifar,rope,789,adversarial,2,0.028925115210506724,0.995291443416139,False,True
cifar,rope,789,adversarial,3,0.0448350780981179,0.9874979704497484,False,True
cifar,rope,789,adversarial,4,0.06066030639440754,0.9788926773826921,False,True
cifar,rope,789,adversarial,5,0.074373126053635,0.9667153758727067,False,True
cifar,rope,789,adversarial,6,0.1258144968640255,0.8702711479136225,False,True
cifar,rope,789,adversarial,7,0.14606071282935057,0.722032797532067,False,True
cifar,rope,789,adversarial,8,0.16386875955129912,0.5028413703523299,False,True
cifar,rope,789,adversarial,9,0.18626667590299179,0.17259295340152622,False,True
cifar,rope,789,adversarial,10,0.21907682958601948,0.05845104724792986,False,True
cifar,rope,789,adversarial,11,0.2276018792847329,0.04643610975807762,False,True
cifar,rope,789,adversarial,12,0.3639902700664418,0.0332846241272934,False,True
cifar,rope,789,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,789,adversarial_raw,1,0.013415031209451873,0.9970774476376035,False,False
cifar,rope,789,adversarial_raw,2,0.028925115210506724,0.995291443416139,False,False
cifar,rope,789,adversarial_raw,3,0.0448350780981179,0.9874979704497484,False,False
cifar,rope,789,adversarial_raw,4,0.06066030639440754,0.9788926773826921,False,False
cifar,rope,789,adversarial_raw,5,0.074373126053635,0.9667153758727067,False,False
cifar,rope,789,adversarial_raw,6,0.1258144968640255,0.8702711479136225,False,False
cifar,rope,789,adversarial_raw,7,0.14606071282935057,0.722032797532067,False,False
cifar,rope,789,adversarial_raw,8,0.16386875955129912,0.5028413703523299,False,False
cifar,rope,789,adversarial_raw,9,0.18626667590299179,0.17259295340152622,False,False
cifar,rope,789,adversarial_raw,10,0.21907682958601948,0.05845104724792986,False,False
cifar,rope,789,adversarial_raw,11,0.2276018792847329,0.04643610975807762,False,False
cifar,rope,789,adversarial_raw,12,0.3639902700664418,0.0332846241272934,False,False
cifar,rope,1011,noise,0,0.0,1.0,True,False
cifar,rope,1011,noise,1,0.02521930408597841,0.9989167340339531,False,False
cifar,rope,1011,noise,2,0.05045503578455339,0.9978981406628942,False,False
cifar,rope,1011,noise,3,0.10103771042264711,0.9956184316895715,False,False
cifar,rope,1011,noise,4,0.20282766603615232,0.9885691188358934,False,False
cifar,rope,1011,noise,5,0.3053469124196281,0.9716410670978174,False,False
cifar,rope,1011,noise,6,0.40765236680011574,0.948682295877122,False,False
cifar,rope,1011,noise,7,0.5081395504928944,0.9085206143896525,False,False
cifar,rope,1011,adversarial,0,0.0,1.0,True,True
cifar,rope,1011,adversarial,1,0.020936076849390833,0.9972514147130154,False,True
cifar,rope,1011,adversarial,2,0.06572580972652556,0.9920776071139855,False,True
cifar,rope,1011,adversarial,3,0.10568473880158558,0.980598221503638,False,True
cifar,rope,1011,adversarial,4,0.1406648002986973,0.9699272433306387,False,True
cifar,rope,1011,adversarial,5,0.17321578514065006,0.9497170573969281,False,True
cifar,rope,1011,adversarial,6,0.2696076810599597,0.05044462409054164,False,True
cifar,rope,1011,adversarial,7,0.2761726787999677,0.05044462409054164,False,True
cifar,rope,1011,adversarial,8,0.28573290554776154,0.05044462409054164,False,True
cifar,rope,1011,adversarial,9,0.2934332514094795,0.03686337914308812,False,True
cifar,rope,1011,adversarial,10,0.2982465803283215,0.03686337914308812,False,True
cifar,rope,1011,adversarial,11,0.30054783525826195,0.03686337914308812,False,True
cifar,rope,1011,adversarial,12,0.42521201937714925,0.029587712206952305,False,True
cifar,rope,1011,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,1011,adversarial_raw,1,0.020936076849390833,0.9972514147130154,False,False
cifar,rope,1011,adversarial_raw,2,0.06572580972652556,0.9920776071139855,False,False
cifar,rope,1011,adversarial_raw,3,0.10568473880158558,0.980598221503638,False,False
cifar,rope,1011,adversarial_raw,4,0.1406648002986973,0.9699272433306387,False,False
cifar,rope,1011,adversarial_raw,5,0.17321578514065006,0.9497170573969281,False,False
cifar,rope,1011,adversarial_raw,6,0.2696076810599597,0.05044462409054164,False,False
cifar,rope,1011,adversarial_raw,7,0.2761726787999677,0.8195634599838318,False,False
cifar,rope,1011,adversarial_raw,8,0.28573290554776154,0.1535974130962005,False,False
cifar,rope,1011,adversarial_raw,9,0.2934332514094795,0.03686337914308812,False,False
cifar,rope,1011,adversarial_raw,10,0.2982465803283215,0.4813257881972515,False,False
cifar,rope,1011,adversarial_raw,11,0.30054783525826195,0.6672594987873889,False,False
cifar,rope,1011,adversarial_raw,12,0.42521201937714925,0.029587712206952305,False,False
cifar,rope,1213,noise,0,0.0,1.0,True,False
cifar,rope,1213,noise,1,0.023628061164256385,1.0000647458724505,False,False
cifar,rope,1213,noise,2,0.047286618403440187,0.9992716089349305,False,False
cifar,rope,1213,noise,3,0.09481659959920444,0.9974263515700874,False,False
cifar,rope,1213,noise,4,0.1912326686534197,0.989737779216575,False,False
cifar,rope,1213,noise,5,0.2893439513344325,0.9742797021689868,False,False
cifar,rope,1213,noise,6,0.3880123763988993,0.9497733894464229,False,False
cifar,rope,1213,noise,7,0.48575019014590365,0.9124312075105212,False,False
cifar,rope,1213,adversarial,0,0.0,1.0,True,True
cifar,rope,1213,adversarial,1,0.015703957326367025,0.9983813531887342,False,True
cifar,rope,1213,adversarial,2,0.033361166654235615,0.994658465522823,False,True
cifar,rope,1213,adversarial,3,0.050852458118806364,0.9883457429588864,False,True
cifar,rope,1213,adversarial,4,0.06724621334548822,0.9791194561346716,False,True
cifar,rope,1213,adversarial,5,0.08242129587295055,0.9694075752670769,False,True
cifar,rope,1213,adversarial,6,0.13785706553785015,0.882648106183231,False,True
cifar,rope,1213,adversarial,7,0.1542357159243316,0.7635157008740694,False,True
cifar,rope,1213,adversarial,8,0.16539972454028232,0.529944966008417,False,True
cifar,rope,1213,adversarial,9,0.18388446177934706,0.14211719002913567,False,True
cifar,rope,1213,adversarial,10,0.20788577854997584,0.06037552606021367,False,True
cifar,rope,1213,adversarial,11,0.2301316940412147,0.04532211071544189,False,True
cifar,rope,1213,adversarial,12,0.3805750851278891,0.033667853674328264,False,True
cifar,rope,1213,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,1213,adversarial_raw,1,0.015703957326367025,0.9983813531887342,False,False
cifar,rope,1213,adversarial_raw,2,0.033361166654235615,0.994658465522823,False,False
cifar,rope,1213,adversarial_raw,3,0.050852458118806364,0.9883457429588864,False,False
cifar,rope,1213,adversarial_raw,4,0.06724621334548822,0.9791194561346716,False,False
cifar,rope,1213,adversarial_raw,5,0.08242129587295055,0.9694075752670769,False,False
cifar,rope,1213,adversarial_raw,6,0.13785706553785015,0.882648106183231,False,False
cifar,rope,1213,adversarial_raw,7,0.1542357159243316,0.7635157008740694,False,False
cifar,rope,1213,adversarial_raw,8,0.16539972454028232,0.529944966008417,False,False
cifar,rope,1213,adversarial_raw,9,0.18388446177934706,0.14211719002913567,False,False
cifar,rope,1213,adversarial_raw,10,0.20788577854997584,0.06037552606021367,False,False
cifar,rope,1213,adversarial_raw,11,0.2301316940412147,0.04532211071544189,False,False
cifar,rope,1213,adversarial_raw,12,0.3805750851278891,0.033667853674328264,False,False
cifar,alibi,42,noise,0,0.0,1.0,True,False
cifar,alibi,42,noise,1,0.021638554274202783,0.998342736248237,False,False
cifar,alibi,42,noise,2,0.04328813491024407,0.9962976022566996,False,False
cifar,alibi,42,noise,3,0.10838053310201592,0.9829689703808182,False,False
cifar,alibi,42,noise,4,0.21751973068584723,0.922849083215797,False,False
cifar,alibi,42,noise,5,0.3260059529454698,0.8162023977433005,False,False
cifar,alibi,42,noise,6,0.43302134016903404,0.7003702397743301,False,False
cifar,alibi,42,noise,7,0.6447670757879458,0.4980077574047955,False,False
cifar,alibi,42,noise,8,0.8555010062936219,0.36119534555712274,False,False
cifar,alibi,42,adversarial,0,0.0,1.0,True,True
cifar,alibi,42,adversarial,1,0.022540106733561244,0.9992947813822285,False,True
cifar,alibi,42,adversarial,2,0.04477077454152424,0.9925952045133992,False,True
cifar,alibi,42,adversarial,3,0.1098064660173798,0.9042665726375178,False,True
cifar,alibi,42,adversarial,4,0.16271857203918486,0.7842031029619183,False,True
cifar,alibi,42,adversarial,5,0.2150602371350877,0.6528561354019746,False,True
cifar,alibi,42,adversarial,6,0.25834256607058,0.5576516220028209,False,True
cifar,alibi,42,adversarial,7,0.3199955602192948,0.4377644569816644,False,True
cifar,alibi,42,adversarial,8,0.4423212707090444,0.17066290550070523,False,True
cifar,alibi,42,adversarial,9,0.6401676709543338,0.054654442877291966,False,True
cifar,alibi,42,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,42,adversarial_raw,1,0.022540106733561244,0.9992947813822285,False,False
cifar,alibi,42,adversarial_raw,2,0.04477077454152424,0.9925952045133992,False,False
cifar,alibi,42,adversarial_raw,3,0.1098064660173798,0.9042665726375178,False,False
cifar,alibi,42,adversarial_raw,4,0.16271857203918486,0.7842031029619183,False,False
cifar,alibi,42,adversarial_raw,5,0.2150602371350877,0.6528561354019746,False,False
cifar,alibi,42,adversarial_raw,6,0.25834256607058,0.5576516220028209,False,False
cifar,alibi,42,adversarial_raw,7,0.3199955602192948,0.4377644569816644,False,False
cifar,alibi,42,adversarial_raw,8,0.4423212707090444,0.17066290550070523,False,False
cifar,alibi,42,adversarial_raw,9,0.6401676709543338,0.054654442877291966,False,False
cifar,alibi,123,noise,0,0.0,1.0,True,False
cifar,alibi,123,noise,1,0.022371564864689088,0.9981903601879243,False,False
cifar,alibi,123,noise,2,0.044678442320942084,0.9955107012354272,False,False
cifar,alibi,123,noise,3,0.11109583987675264,0.9716721767878893,False,False
cifar,alibi,123,noise,4,0.2206024905919947,0.8923960327127196,False,False
cifar,alibi,123,noise,5,0.32860781904716807,0.7666434661562553,False,False
cifar,alibi,123,noise,6,0.43507380558272785,0.635026970593353,False,False
cifar,alibi,123,noise,7,0.6466005046743812,0.4339829476248477,False,False
cifar,alibi,123,noise,8,0.8571751895089161,0.303010266225857,False,False
cifar,alibi,123,adversarial,0,0.0,1.0,True,True
cifar,alibi,123,adversarial,1,0.02301154111838274,0.9949538889855577,False,True
cifar,alibi,123,adversarial,2,0.048082074664245945,0.9824256133634939,False,True
cifar,alibi,123,adversarial,3,0.11695910837392862,0.8722811901861841,False,True
cifar,alibi,123,adversarial,4,0.16439223490462027,0.7440403688881154,False,True
cifar,alibi,123,adversarial,5,0.22193410469892688,0.6119714633721942,False,True
cifar,alibi,123,adversarial,6,0.28634414059338764,0.45223594919088217,False,True
cifar,alibi,123,adversarial,7,0.34918629033649384,0.3152949364886027,False,True
cifar,alibi,123,adversarial,8,0.42339447519312495,0.3152949364886027,False,True
cifar,alibi,123,adversarial,9,0.6452898734933252,0.21489472768400902,False,True
cifar,alibi,123,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,123,adversarial_raw,1,0.02301154111838274,0.9949538889855577,False,False
cifar,alibi,123,adversarial_raw,2,0.048082074664245945,0.9824256133634939,False,False
cifar,alibi,123,adversarial_raw,3,0.11695910837392862,0.8722811901861841,False,False
cifar,alibi,123,adversarial_raw,4,0.16439223490462027,0.7440403688881154,False,False
cifar,alibi,123,adversarial_raw,5,0.22193410469892688,0.6119714633721942,False,False
cifar,alibi,123,adversarial_raw,6,0.28634414059338764,0.45223594919088217,False,False
cifar,alibi,123,adversarial_raw,7,0.34918629033649384,0.3152949364886027,False,False
cifar,alibi,123,adversarial_raw,8,0.42339447519312495,0.3248651470332347,False,False
cifar,alibi,123,adversarial_raw,9,0.6452898734933252,0.21489472768400902,False,False
cifar,alibi,456,noise,0,0.0,1.0,True,False
cifar,alibi,456,noise,1,0.02221798854726815,0.99841493483621,False,False
cifar,alibi,456,noise,2,0.04451861198214638,0.9950510743219445,False,False
cifar,alibi,456,noise,3,0.1117104735424215,0.9703945051074323,False,False
cifar,alibi,456,noise,4,0.22134849668576564,0.882617118703769,False,False
cifar,alibi,456,noise,5,0.3282567808173097,0.7528178936245158,False,False
cifar,alibi,456,noise,6,0.4337420456595346,0.6230186685452626,False,False
cifar,alibi,456,noise,7,0.6435500029317451,0.42912997534343084,False,False
cifar,alibi,456,noise,8,0.8537839352223475,0.32249031349066576,False,False
cifar,alibi,456,adversarial,0,0.0,1.0,True,True
cifar,alibi,456,adversarial,1,0.022861002615249326,0.9934836209933076,False,True
cifar,alibi,456,adversarial,2,0.04590425966150065,0.9829165199013739,False,True
cifar,alibi,456,adversarial,3,0.12017881592324328,0.8409651285663967,False,True
cifar,alibi,456,adversarial,4,0.1744600766736123,0.6880943994364214,False,True
cifar,alibi,456,adversarial,5,0.22816714880106934,0.5438534695315252,False,True
cifar,alibi,456,adversarial,6,0.2635174499706263,0.48626276858048617,False,True
cifar,alibi,456,adversarial,7,0.32340146816862214,0.3890454385346953,False,True
cifar,alibi,456,adversarial,8,0.4393763296807477,0.24321944346600918,False,True
cifar,alibi,456,adversarial,9,0.6518733077430575,0.10373370905248329,False,True
cifar,alibi,456,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,456,adversarial_raw,1,0.022861002615249326,0.9934836209933076,False,False
cifar,alibi,456,adversarial_raw,2,0.04590425966150065,0.9829165199013739,False,False
cifar,alibi,456,adversarial_raw,3,0.12017881592324328,0.8409651285663967,False,False
cifar,alibi,456,adversarial_raw,4,0.1744600766736123,0.6880943994364214,False,False
cifar,alibi,456,adversarial_raw,5,0.22816714880106934,0.5438534695315252,False,False
cifar,alibi,456,adversarial_raw,6,0.2635174499706263,0.48626276858048617,False,False
cifar,alibi,456,adversarial_raw,7,0.32340146816862214,0.3890454385346953,False,False
cifar,alibi,456,adversarial_raw,8,0.4393763296807477,0.24321944346600918,False,False
cifar,alibi,456,adversarial_raw,9,0.6518733077430575,0.10373370905248329,False,False
cifar,alibi,789,noise,0,0.0,1.0,True,False
cifar,alibi,789,noise,1,0.02173090255020945,0.9980255110955791,False,False
cifar,alibi,789,noise,2,0.04340212125904575,0.9949676742966975,False,False
cifar,alibi,789,noise,3,0.10807402361034553,0.9789620828236938,False,False
cifar,alibi,789,noise,4,0.21515776027429617,0.9268215970644766,False,False
cifar,alibi,789,noise,5,0.3221290460192229,0.8338633583784727,False,False
cifar,alibi,789,noise,6,0.428738913822763,0.7231696662589551,False,False
cifar,alibi,789,noise,7,0.6400550261252906,0.5288834527345798,False,False
cifar,alibi,789,noise,8,0.8503919028418284,0.3935698060457802,False,False
cifar,alibi,789,adversarial,0,0.0,1.0,True,True
cifar,alibi,789,adversarial,1,0.022883572469244943,0.993010658745413,False,True
cifar,alibi,789,adversarial,2,0.04538206289678403,0.980429844487157,False,True
cifar,alibi,789,adversarial,3,0.11064141750491985,0.8946356805871046,False,True
cifar,alibi,789,adversarial,4,0.1796190102407663,0.7312598287611393,False,True
cifar,alibi,789,adversarial,5,0.23485680762757838,0.5923466713262275,False,True
cifar,alibi,789,adversarial,6,0.2783220646112885,0.4761488729687227,False,True
cifar,alibi,789,adversarial,7,0.3242468237618799,0.43962956491350685,False,True
cifar,alibi,789,adversarial,8,0.4467373521342865,0.2255809889917875,False,True
cifar,alibi,789,adversarial,9,0.639529499189269,0.08596889743141709,False,True
cifar,alibi,789,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,789,adversarial_raw,1,0.022883572469244943,0.993010658745413,False,False
cifar,alibi,789,adversarial_raw,2,0.04538206289678403,0.980429844487157,False,False
cifar,alibi,789,adversarial_raw,3,0.11064141750491985,0.8946356805871046,False,False
cifar,alibi,789,adversarial_raw,4,0.1796190102407663,0.7312598287611393,False,False
cifar,alibi,789,adversarial_raw,5,0.23485680762757838,0.5923466713262275,False,False
cifar,alibi,789,adversarial_raw,6,0.2783220646112885,0.4761488729687227,False,False
cifar,alibi,789,adversarial_raw,7,0.3242468237618799,0.43962956491350685,False,False
cifar,alibi,789,adversarial_raw,8,0.4467373521342865,0.2255809889917875,False,False
cifar,alibi,789,adversarial_raw,9,0.639529499189269,0.08596889743141709,False,False
cifar,alibi,1011,noise,0,0.0,1.0,True,False
cifar,alibi,1011,noise,1,0.021845565220020492,0.998570681540875,False,False
cifar,alibi,1011,noise,2,0.043680399784369356,0.9957120446226251,False,False
cifar,alibi,1011,noise,3,0.10916989982853331,0.9775318110510719,False,False
cifar,alibi,1011,noise,4,0.21830884216600133,0.9196095520306781,False,False
cifar,alibi,1011,noise,5,0.32643404240842355,0.8255359944221718,False,False
cifar,alibi,1011,noise,6,0.4329384531623372,0.7153913195049677,False,False
cifar,alibi,1011,noise,7,0.6432743520147685,0.5151821509499739,False,False
cifar,alibi,1011,noise,8,0.8530963842831746,0.3830747777584103,False,False
cifar,alibi,1011,adversarial,0,0.0,1.0,True,True
cifar,alibi,1011,adversarial,1,0.02248637547702749,0.9945964789959909,False,True
cifar,alibi,1011,adversarial,2,0.04488989147704865,0.9806519086630642,False,True
cifar,alibi,1011,adversarial,3,0.11045109732053886,0.8910580442740108,False,True
cifar,alibi,1011,adversarial,4,0.16346955181778985,0.7679972110859333,False,True
cifar,alibi,1011,adversarial,5,0.2157870038735783,0.6292487362733135,False,True
cifar,alibi,1011,adversarial,6,0.2612351750187537,0.5377374934634825,False,True
cifar,alibi,1011,adversarial,7,0.32768727005144166,0.4007320899424786,False,True
cifar,alibi,1011,adversarial,8,0.44439277716551384,0.183371099877985,False,True
cifar,alibi,1011,adversarial,9,0.6523238111736106,0.09639184242635522,False,True
cifar,alibi,1011,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,1011,adversarial_raw,1,0.02248637547702749,0.9945964789959909,False,False
cifar,alibi,1011,adversarial_raw,2,0.04488989147704865,0.9806519086630642,False,False
cifar,alibi,1011,adversarial_raw,3,0.11045109732053886,0.8910580442740108,False,False
cifar,alibi,1011,adversarial_raw,4,0.16346955181778985,0.7679972110859333,False,False
cifar,alibi,1011,adversarial_raw,5,0.2157870038735783,0.6292487362733135,False,False
cifar,alibi,1011,adversarial_raw,6,0.2612351750187537,0.5377374934634825,False,False
cifar,alibi,1011,adversarial_raw,7,0.32768727005144166,0.4007320899424786,False,False
cifar,alibi,1011,adversarial_raw,8,0.44439277716551384,0.183371099877985,False,False
cifar,alibi,1011,adversarial_raw,9,0.6523238111736106,0.09639184242635522,False,False
cifar,alibi,1213,noise,0,0.0,1.0,True,False
cifar,alibi,1213,noise,1,0.021568409970633768,0.9993538246594481,False,False
cifar,alibi,1213,noise,2,0.04316382635482437,0.9962102689486553,False,False
cifar,alibi,1213,noise,3,0.10812957544057429,0.9808767027593432,False,False
cifar,alibi,1213,noise,4,0.21652069166749577,0.9135347537548025,False,False
cifar,alibi,1213,noise,5,0.32391923161891045,0.8147223192455465,False,False
cifar,alibi,1213,noise,6,0.43026021302508666,0.6998777506112469,False,False
cifar,alibi,1213,noise,7,0.6419019197253918,0.48222144603562694,False,False
cifar,alibi,1213,noise,8,0.8522208410526586,0.3470485504715333,False,False
cifar,alibi,1213,adversarial,0,0.0,1.0,True,True
cifar,alibi,1213,adversarial,1,0.02204800471872518,0.9958085923856095,False,True
cifar,alibi,1213,adversarial,2,0.044067792194176454,0.9905693328676212,False,True
cifar,alibi,1213,adversarial,3,0.10871392649831502,0.9053440447083478,False,True
cifar,alibi,1213,adversarial,4,0.16129338870296775,0.7832692979392245,False,True
cifar,alibi,1213,adversarial,5,0.21344669683532086,0.6570031435557107,False,True
cifar,alibi,1213,adversarial,6,0.2554000379947465,0.5555361508906741,False,True
cifar,alibi,1213,adversarial,7,0.31909136571673363,0.43154034229828847,False,True
cifar,alibi,1213,adversarial,8,0.4403501337943987,0.2556758644778204,False,True
cifar,alibi,1213,adversarial,9,0.6370521726969348,0.03772266852951449,False,True
cifar,alibi,1213,adversarial_raw,0,0.0,1.0,True,False
cifar,alibi,1213,adversarial_raw,1,0.02204800471872518,0.9958085923856095,False,False
cifar,alibi,1213,adversarial_raw,2,0.044067792194176454,0.9905693328676212,False,False
cifar,alibi,1213,adversarial_raw,3,0.10871392649831502,0.9053440447083478,False,False
cifar,alibi,1213,adversarial_raw,4,0.16129338870296775,0.7832692979392245,False,False
cifar,alibi,1213,adversarial_raw,5,0.21344669683532086,0.6570031435557107,False,False
cifar,alibi,1213,adversarial_raw,6,0.2554000379947465,0.5555361508906741,False,False
cifar,alibi,1213,adversarial_raw,7,0.31909136571673363,0.43154034229828847,False,False
cifar,alibi,1213,adversarial_raw,8,0.4403501337943987,0.2556758644778204,False,False
cifar,alibi,1213,adversarial_raw,9,0.6370521726969348,0.03772266852951449,False,False
