dataset,family,regime,rho,mean_accuracy,sd_accuracy,low_accuracy,high_accuracy
cifar,rope,adversarial,0.0401375,0.9947170508375521,0.00381464898157034,0.9909024018559818,0.9985316998191225
cifar,rope,adversarial,0.040375,0.9946519246876427,0.0038465424888984062,0.9908053821987444,0.9984984671765411
cifar,rope,adversarial,0.0406125,0.9945867985377336,0.0038785295216758153,0.9907082690160578,0.9984653280594094
cifar,rope,adversarial,0.04085,0.9945216723878243,0.003910607784913553,0.9906110646029107,0.9984322801727379
cifar,rope,adversarial,0.0410875,0.9944565462379152,0.003942775051869791,0.9905137711860454,0.998399321289785
cifar,rope,adversarial,0.041325,0.994391420088006,0.003975029161801592,0.9904163909262044,0.9983664492498076
cifar,rope,adversarial,0.0415625,0.9943262939380969,0.0040073680177897105,0.9903189259203072,0.9983336619558866
cifar,rope,adversarial,0.0418,0.9942611677881875,0.004039789584636816,0.9902213782035507,0.9983009573728243
cifar,rope,adversarial,0.0420375,0.9941960416382782,0.004072291886834907,0.9901237497514433,0.9982683335251131
cifar,rope,adversarial,0.042275,0.9941309154883688,0.004104873006601778,0.9900260424817671,0.9982357884949706
cifar,rope,adversarial,0.0425125,0.9940657893384598,0.004137531081983494,0.9899282582564763,0.9982033204204432
cifar,rope,adversarial,0.04275,0.9940006631885506,0.004170264305021514,0.9898303988835291,0.9981709274935722
cifar,rope,adversarial,0.0429875,0.9939355370386415,0.004203070919982,0.9897324661186595,0.9981386079586234
cifar,rope,adversarial,0.043225,0.9938704108887322,0.004235949221646283,0.9896344616670859,0.9981063601103785
cifar,rope,adversarial,0.0434625,0.9938052847388229,0.004268897553659245,0.9895363871851637,0.9980741822924821
cifar,rope,adversarial,0.0437,0.9937401585889137,0.004301914306935421,0.9894382442819784,0.9980420728958491
cifar,rope,adversarial,0.0439375,0.9936750324390046,0.0043349979181192535,0.9893400345208854,0.9980100303571238
cifar,rope,adversarial,0.044175,0.9936099062890952,0.004368146868099366,0.9892417594209958,0.9979780531571946
cifar,rope,adversarial,0.0444125,0.993544780139186,0.004401359680573615,0.9891434204586124,0.9979461398197597
cifar,rope,adversarial,0.04465,0.9934796539892767,0.004434634920664557,0.9890450190686122,0.9979142889099413
cifar,rope,adversarial,0.0448875,0.9934140567241433,0.004468723158287606,0.9889453335658557,0.9978827798824309
cifar,rope,adversarial,0.045125,0.9933467961635828,0.004505532765350323,0.9888412633982324,0.9978523289289332
cifar,rope,adversarial,0.0453625,0.9932795356030221,0.004542411644987938,0.9887371239580341,0.99782194724801
cifar,rope,adversarial,0.0456,0.9932122750424611,0.004579358123585212,0.9886329169188759,0.9977916331660464
cifar,rope,adversarial,0.0458375,0.9931450144819004,0.004616370578085924,0.9885286439038145,0.9977613850599863
cifar,rope,adversarial,0.046075,0.9930777539213397,0.004653447434218666,0.988424306487121,0.9977312013555584
cifar,rope,adversarial,0.0463125,0.993010493360779,0.004690587164791088,0.9883199061959879,0.99770108052557
cifar,rope,adversarial,0.04655,0.9929432328002182,0.004727788288049306,0.9882154445121689,0.9976710210882676
cifar,rope,adversarial,0.0467875,0.9928759722396577,0.004765049366100728,0.988110922873557,0.9976410216057585
cifar,rope,adversarial,0.047025,0.992808711679097,0.004802369003396715,0.9880063426757003,0.9976110806824937
cifar,rope,adversarial,0.0472625,0.9927414511185363,0.004839745845273392,0.9879017052732629,0.9975811969638096
cifar,rope,adversarial,0.0475,0.9926741905579753,0.004877178576548555,0.9877970119814268,0.9975513691345239
cifar,rope,adversarial,0.0477375,0.9926069299974146,0.004914665920171451,0.9876922640772432,0.997521595917586
cifar,rope,adversarial,0.047975,0.9925396694368541,0.0049522066359242835,0.9875874628009298,0.9974918760727784
cifar,rope,adversarial,0.0482125,0.9924724088762932,0.004989799519172858,0.9874826093571203,0.9974622083954661
cifar,rope,adversarial,0.04845,0.9924051483157327,0.005027443399664492,0.9873777049160681,0.9974325917153972
cifar,rope,adversarial,0.0486875,0.992337887755172,0.005065137140371443,0.9872727506148005,0.9974030248955434
cifar,rope,adversarial,0.048925,0.992270627194611,0.005102879636377669,0.9871677475582333,0.9973735068309887
cifar,rope,adversarial,0.0491625,0.9922033666340503,0.005140669813807572,0.9870626968202427,0.9973440364478579
cifar,rope,adversarial,0.0494,0.9921361060734898,0.005178506628795037,0.9869575994446947,0.9973146127022848
cifar,rope,adversarial,0.0496375,0.9920688455129291,0.005216389066490685,0.9868524564464384,0.9972852345794198
cifar,rope,adversarial,0.049875,0.9920015849523683,0.005254316140106221,0.9867472688122622,0.9972559010924745
cifar,rope,adversarial,0.0501125,0.9919343243918076,0.005292286889994248,0.9866420375018133,0.9972266112818019
cifar,rope,adversarial,0.05035,0.9918670638312469,0.0053303003827623405,0.9865367634484845,0.9971973642140093
cifar,rope,adversarial,0.0505875,0.9917975415195422,0.005369737545578054,0.9864278039739642,0.9971672790651203
cifar,rope,adversarial,0.050825,0.9917277562965889,0.005409384962335381,0.9863183713342536,0.9971371412589243
cifar,rope,adversarial,0.0510625,0.9916509036487374,0.005454379430297491,0.98619652421844,0.9971052830790349
cifar,rope,adversarial,0.0513,0.9915731270985123,0.005500144702819846,0.9860729823956924,0.9970732718013322
cifar,rope,adversarial,0.0515375,0.9914953505482872,0.005545988095241292,0.9859493624530459,0.9970413386435285
cifar,rope,adversarial,0.051775,0.9914175739980621,0.00559190768624214,0.9858256663118199,0.9970094816843043
cifar,rope,adversarial,0.0520125,0.991339797447837,0.005637901613955803,0.9857018958338811,0.9969776990617928
cifar,rope,adversarial,0.05225,0.991262020897612,0.005683968073813618,0.9855780528237983,0.9969459889714256
cifar,rope,adversarial,0.0524875,0.9911842443473867,0.0057301053164767425,0.98545413903091,0.9969143496638635
cifar,rope,adversarial,0.052725,0.9911064677971617,0.0057763116458509215,0.9853301561513108,0.9968827794430126
cifar,rope,adversarial,0.0529625,0.9910286912469366,0.005822585417180755,0.9852061058297559,0.9968512766641173
cifar,rope,adversarial,0.0532,0.9909509146967116,0.005868925035220215,0.9850819896614914,0.9968198397319318
cifar,rope,adversarial,0.0534375,0.9908731381464865,0.005915328952475886,0.9849578091940105,0.9967884670989624
cifar,rope,adversarial,0.053675,0.9907953615962614,0.005961795667519912,0.9848335659287415,0.9967571572637812
cifar,rope,adversarial,0.0539125,0.9907175850460362,0.006008323723370314,0.9847092613226659,0.9967259087694066
cifar,rope,adversarial,0.05415,0.9906398084958111,0.006054911705934696,0.9845848967898765,0.9966947202017458
cifar,rope,adversarial,0.0543875,0.990562031945586,0.006101558242515705,0.9844604737030703,0.9966635901881017
cifar,rope,adversarial,0.054625,0.9904842553953611,0.006148262000374849,0.9843359933949862,0.996632517395736
cifar,rope,adversarial,0.0548625,0.990406478845136,0.006195021685352693,0.9842114571597833,0.9966015005304887
cifar,rope,adversarial,0.0551,0.9903287022949109,0.006241836040543094,0.9840868662543678,0.996570538335454
cifar,rope,adversarial,0.0553375,0.9902509257446858,0.006288703845018561,0.9839622218996672,0.9965396295897043
cifar,rope,adversarial,0.055575,0.9901731491944608,0.006335623912605178,0.9838375252818555,0.996508773107066
cifar,rope,adversarial,0.0558125,0.9900953726442357,0.0063825950907051635,0.9837127775535306,0.9964779677349409
cifar,rope,adversarial,0.05605,0.9900175960940105,0.006429616259164165,0.9835879798348464,0.9964472123531747
cifar,rope,adversarial,0.0562875,0.9899398195437854,0.006476686329182398,0.983463133214603,0.9964165058729678
cifar,rope,adversarial,0.056525,0.9898620429935604,0.00652380424226723,0.9833382387512931,0.9963858472358277
cifar,rope,adversarial,0.0567625,0.9897842664433353,0.006570968969225499,0.9832132974741098,0.9963552354125608
cifar,rope,adversarial,0.057,0.9897064898931102,0.006618179509194425,0.9830883103839158,0.9963246694023046
cifar,rope,adversarial,0.0572375,0.9896287133428853,0.0066654348887085525,0.9829632784541767,0.9962941482315938
cifar,rope,adversarial,0.057475,0.9895509367926599,0.006712734160802148,0.9828382026318577,0.9962636709534621
cifar,rope,adversarial,0.0577125,0.989473160242435,0.006760076404145372,0.9827130838382897,0.9962332366465804
cifar,rope,adversarial,0.05795,0.9893953836922099,0.006807460722212187,0.9825879229699978,0.9962028444144221
cifar,rope,adversarial,0.0581875,0.9893176071419849,0.006854886242479534,0.9824627208995054,0.9961724933844645
cifar,rope,adversarial,0.058425,0.9892398305917598,0.0069023521156562845,0.9823374784761035,0.9961421827074161
cifar,rope,adversarial,0.0586625,0.9891620540415347,0.006949857514940089,0.9822121965265946,0.9961119115564747
cifar,rope,adversarial,0.0589,0.9890842774913096,0.006997401635302164,0.9820868758560074,0.9960816791266117
cifar,rope,adversarial,0.0591375,0.9890065009410844,0.007044983692797689,0.9819615172482867,0.9960514846338822
cifar,rope,adversarial,0.059375,0.9889287243908594,0.007092602923901508,0.981836121466958,0.9960213273147609
cifar,rope,adversarial,0.0596125,0.9888509478406343,0.007140258584868142,0.9817106892557662,0.9959912064255024
cifar,rope,adversarial,0.05985,0.9887731712904092,0.007187949951114395,0.9815852213392948,0.9959611212415236
cifar,rope,adversarial,0.0600875,0.9886953947401841,0.007235676316624627,0.9814597184235595,0.9959310710568087
cifar,rope,adversarial,0.060325,0.9886176181899592,0.007283436993377208,0.981334181196582,0.9959010551833364
cifar,rope,adversarial,0.0605625,0.9885398416397342,0.007331231310791092,0.9812086103289431,0.9958710729505252
cifar,rope,adversarial,0.0608,0.9884540501079728,0.007391645891917135,0.9810624042160557,0.9958456959998899
cifar,rope,adversarial,0.0610375,0.9883626468916827,0.007460936417765601,0.9809017104739172,0.9958235833094483
cifar,rope,adversarial,0.061275,0.9882639781517026,0.007522171210851538,0.9807418069408511,0.9957861493625542
cifar,rope,adversarial,0.0615125,0.9881477515460239,0.007564186762640614,0.9805835647833833,0.9957119383086644
cifar,rope,adversarial,0.06175,0.988031524940345,0.00760679996401254,0.9804247249763324,0.9956383249043576
cifar,rope,adversarial,0.0619875,0.9879152983346663,0.00765000082761726,0.980265297507049,0.9955652991622835
cifar,rope,adversarial,0.062225,0.9877990717289874,0.007693779454223975,0.9801052922747634,0.9954928511832114
cifar,rope,adversarial,0.0624625,0.9876828451233086,0.007738126037716294,0.9799447190855923,0.9954209711610249
cifar,rope,adversarial,0.0627,0.987547129966543,0.007794632159135104,0.9797524978074079,0.9953417621256782
cifar,rope,adversarial,0.0629375,0.9873951873705219,0.00786176231399043,0.9795334250565315,0.9952569496845123
cifar,rope,adversarial,0.063175,0.9872432447745007,0.007929953751983878,0.9793132910225167,0.9951731985264846
cifar,rope,adversarial,0.0634125,0.9870913021784795,0.00799917933146847,0.9790921228470111,0.9950904815099479
cifar,rope,adversarial,0.06365,0.9869393595824582,0.008069412437522752,0.9788699471449354,0.995008772019981
cifar,rope,adversarial,0.0638875,0.986787416986437,0.008140626992939002,0.978646789993498,0.9949280439793761
cifar,rope,adversarial,0.064125,0.9866354743904159,0.008212797466816819,0.9784226769235991,0.9948482718572327
cifar,rope,adversarial,0.0643625,0.9864835317943946,0.00828589888094252,0.9781976329134521,0.9947694306753372
cifar,rope,adversarial,0.0646,0.9863315891983735,0.008359906814129087,0.9779716823842444,0.9946914960125026
cifar,rope,adversarial,0.0648375,0.9861796466023524,0.008434797404686483,0.9777448491976659,0.9946144440070388
cifar,rope,adversarial,0.065075,0.9860277040063311,0.008510547351184545,0.9775171566551466,0.9945382513575156
cifar,rope,adversarial,0.0653125,0.98587576141031,0.008587133911665105,0.9772886274986449,0.9944628953219751
cifar,rope,adversarial,0.06555,0.9857238188142888,0.008664534901450237,0.9770592839128386,0.9943883537157391
cifar,rope,adversarial,0.0657875,0.985570110165965,0.008741154337534071,0.9768289558284309,0.994311264503499
cifar,rope,adversarial,0.066025,0.9854113684848005,0.008813999190993876,0.9765973692938066,0.9942253676757944
cifar,rope,adversarial,0.0662625,0.985252626803636,0.00888750354691315,0.9763651232567229,0.9941401303505492
cifar,rope,adversarial,0.0665,0.9850938851224714,0.00896165117739193,0.9761322339450795,0.9940555362998633
cifar,rope,adversarial,0.0667375,0.984935143441307,0.009036426247439323,0.9758987171938677,0.9939715696887462
cifar,rope,adversarial,0.066975,0.9847764017601423,0.009111813310031813,0.9756645884501104,0.9938882150701741
cifar,rope,adversarial,0.0672125,0.9846176600789781,0.009187797300748389,0.9754298627782297,0.9938054573797265
cifar,rope,adversarial,0.06745,0.9844562964819619,0.009266217873871382,0.9751900786080905,0.9937225143558333
cifar,rope,adversarial,0.0676875,0.9842944991295797,0.009345466822973738,0.9749490323066059,0.9936399659525534
cifar,rope,adversarial,0.067925,0.9841327017771975,0.009425220728392782,0.9747074810488047,0.9935579225055903
cifar,rope,adversarial,0.0681625,0.9839709044248153,0.009505466879902232,0.974465437544913,0.9934763713047176
cifar,rope,adversarial,0.0684,0.9838091070724331,0.009586192915713916,0.9742229141567191,0.993395299988147
cifar,rope,adversarial,0.0686375,0.9836473097200509,0.009667386814233793,0.973979922905817,0.9933146965342847
cifar,rope,adversarial,0.068875,0.9834855123676687,0.009749036885822668,0.973736475481846,0.9932345492534913
cifar,rope,adversarial,0.0691125,0.9833237150152865,0.009831131764583978,0.9734925832507025,0.9931548467798704
cifar,rope,adversarial,0.06935,0.9831619176629042,0.009913660400198553,0.9732482572627056,0.9930755780631028
cifar,rope,adversarial,0.0695875,0.9830001203105218,0.009996612049824175,0.9730035082606976,0.9929967323603459
cifar,rope,adversarial,0.069825,0.9828383229581398,0.010079976270075619,0.9727583466880642,0.9929182992282154
cifar,rope,adversarial,0.0700625,0.9826765256057574,0.010163742909098808,0.9725127826966585,0.9928402685148562
cifar,rope,adversarial,0.0703,0.9825147282533754,0.01024790209875153,0.9722668261546239,0.9927626303521269
cifar,rope,adversarial,0.0705375,0.982352930900993,0.01033244424690059,0.9720204866540924,0.9926853751478936
cifar,rope,adversarial,0.070775,0.982191133548611,0.01041736002984412,0.9717737735187668,0.9926084935784552
cifar,rope,adversarial,0.0710125,0.9820293361962286,0.010502640384867552,0.971526695811361,0.9925319765810962
cifar,rope,adversarial,0.07125,0.9818675388438466,0.01058827650293843,0.9712792623409081,0.9924558153467851
cifar,rope,adversarial,0.0714875,0.9817057414914642,0.010674259821546328,0.9710314816699178,0.9923800013130105
cifar,rope,adversarial,0.071725,0.9815439441390822,0.010760582017690831,0.9707833621213914,0.992304526156773
cifar,rope,adversarial,0.0719625,0.9813821467866998,0.010847235001021917,0.9705349117856779,0.9922293817877217
cifar,rope,adversarial,0.0722,0.9812203494343175,0.010934210907135037,0.9702861385271824,0.9921545603414526
cifar,rope,adversarial,0.0724375,0.9810585520819353,0.011021502091021831,0.9700370499909134,0.9920800541729571
cifar,rope,adversarial,0.072675,0.9808967547295531,0.011109101120678406,0.9697876536088746,0.9920058558502315
cifar,rope,adversarial,0.0729125,0.9807349573771709,0.011197000770871208,0.9695379566062997,0.991931958148042
cifar,rope,adversarial,0.07315,0.9805731600247886,0.011285194017060312,0.9692879660077283,0.9918583540418489
cifar,rope,adversarial,0.0733875,0.9804113626724065,0.011373674029480063,0.9690376886429264,0.9917850367018866
cifar,rope,adversarial,0.073625,0.980249076411759,0.011461671195256548,0.9687874052165024,0.9917107476070155
cifar,rope,adversarial,0.0738625,0.980082820832089,0.011543740980011546,0.9685390798520774,0.9916265618121005
cifar,rope,adversarial,0.0741,0.979916565252419,0.011626066636603519,0.9682904986158155,0.9915426318890225
cifar,rope,adversarial,0.0743375,0.979750309672749,0.011708642767785438,0.9680416669049636,0.9914589524405344
cifar,rope,adversarial,0.074575,0.9795508520646493,0.011835749408915297,0.967715102655734,0.9913866014735646
cifar,rope,adversarial,0.0748125,0.9793455350711909,0.011971063755031186,0.9673744713161597,0.9913165988262221
cifar,rope,adversarial,0.07505,0.9791402180777328,0.012106769690518522,0.9670334483872143,0.9912469877682513
cifar,rope,adversarial,0.0752875,0.9789349010842745,0.012242854193665333,0.9666920468906092,0.9911777552779398
cifar,rope,adversarial,0.075525,0.9787295840908162,0.012379304779804636,0.9663502793110116,0.9911088888706209
cifar,rope,adversarial,0.0757625,0.9785242670973578,0.012516109475835266,0.9660081576215226,0.9910403765731931
cifar,rope,adversarial,0.076,0.9783189501038997,0.012653256796048486,0.9656656933078512,0.9909722068999481
cifar,rope,adversarial,0.0762375,0.9781136331104414,0.012790735719193596,0.9653228973912478,0.9909043688296351
cifar,rope,adversarial,0.076475,0.977908316116983,0.012928535666718713,0.9649797804502643,0.9908368517837017
cifar,rope,adversarial,0.0767125,0.9777029991235248,0.013066646482125181,0.9646363526413996,0.99076964560565
cifar,rope,adversarial,0.07695,0.9774976821300666,0.013205058411377988,0.9642926237186886,0.9907027405414446
cifar,rope,adversarial,0.0771875,0.9772923651366082,0.013343762084316034,0.9639486030522922,0.9906361272209242
cifar,rope,adversarial,0.077425,0.97708704814315,0.013482748497009417,0.9636042996461406,0.9905697966401593
cifar,rope,adversarial,0.0776625,0.9768817311496917,0.013622008995014048,0.9632597221546776,0.9905037401447058
cifar,rope,adversarial,0.0779,0.9766764141562333,0.013761535257475163,0.9629148788987582,0.9904379494137084
cifar,rope,adversarial,0.0781375,0.9764710971627751,0.013901319282034832,0.9625697778807403,0.99037241644481
cifar,rope,adversarial,0.078375,0.9762657801693169,0.014041353370500673,0.9622244267988161,0.9903071335398176
cifar,rope,adversarial,0.0786125,0.9760604631758586,0.014181630115234307,0.9618788330606243,0.9902420932910929
cifar,rope,adversarial,0.07885,0.9758551461824002,0.014322142386222326,0.9615330037961779,0.9901772885686225
cifar,rope,adversarial,0.0790875,0.975649829188942,0.014462883318791801,0.9611869458701503,0.9901127125077338
cifar,rope,adversarial,0.079325,0.9754451778914605,0.014604120055562282,0.9608410578358981,0.9900492979470228
cifar,rope,adversarial,0.0795625,0.9752514918672497,0.01475007201073332,0.9605014198565164,0.990001563877983
cifar,rope,adversarial,0.0798,0.9750578058430389,0.014896215385850663,0.9601615904571883,0.9899540212288895
cifar,rope,adversarial,0.0800375,0.9748641198188279,0.015042544601787994,0.9598215752170399,0.9899066644206159
cifar,rope,adversarial,0.080275,0.9746704337946172,0.015189054287453265,0.9594813795071638,0.9898594880820705
cifar,rope,adversarial,0.0805125,0.9744767477704062,0.015335739270505234,0.9591410084999009,0.9898124870409114
cifar,rope,adversarial,0.08075,0.9742830617461955,0.01548259456854454,0.958800467177651,0.98976565631474
cifar,rope,adversarial,0.0809875,0.9740893757219845,0.015629615380751537,0.9584597603412329,0.9897189911027361
cifar,rope,adversarial,0.081225,0.9738956896977737,0.01577679707994676,0.958118892617827,0.9896724867777205
cifar,rope,adversarial,0.0814625,0.973702003673563,0.01592413520504973,0.9577778684685132,0.9896261388786127
cifar,rope,adversarial,0.0817,0.973508317649352,0.016071625453913597,0.9574366921954384,0.9895799431032656
cifar,rope,adversarial,0.0819375,0.9733146316251412,0.01621926367651614,0.957095367948625,0.9895338953016574
cifar,rope,adversarial,0.082175,0.9731209456009303,0.016367045868485867,0.9567538997324444,0.9894879914694162
cifar,rope,adversarial,0.0824125,0.9729272595767195,0.01651496816494598,0.9564122914117735,0.9894422277416656
cifar,rope,adversarial,0.08265,0.9726983128558704,0.01667206569466461,0.9560262471612058,0.989370378550535
cifar,rope,adversarial,0.0828875,0.9724680100221613,0.0168297317462441,0.9556382782759172,0.9892977417684055
cifar,rope,adversarial,0.083125,0.9722377071884524,0.01698761418801409,0.9552500930004383,0.9892253213764665
cifar,rope,adversarial,0.0833625,0.9720074043547434,0.01714570704223236,0.954861697312511,0.9891531113969758
cifar,rope,adversarial,0.0836,0.9717771015210345,0.017304004541788896,0.9544730969792455,0.9890811060628234
cifar,rope,adversarial,0.0838375,0.9715467986873253,0.017462501121357284,0.954084297565968,0.9890092998086826
cifar,rope,adversarial,0.084075,0.9713164958536166,0.01762119140896872,0.9536953044446479,0.9889376872625852
cifar,rope,adversarial,0.0843125,0.9710861930199074,0.017780070217987894,0.9533061228019195,0.9888662632378953
cifar,rope,adversarial,0.08455,0.9708558901861984,0.017939132539468158,0.9529167576467303,0.9887950227256666
cifar,rope,adversarial,0.0847875,0.9706255873524894,0.01809837353486734,0.9525272138176221,0.9887239608873567
cifar,rope,adversarial,0.085025,0.9703952845187804,0.01825778852910522,0.9521374959896752,0.9886530730478856
cifar,rope,adversarial,0.0852625,0.9701649816850716,0.018417373003944415,0.9517476086811272,0.988582354689016
cifar,rope,adversarial,0.0855,0.9699346788513625,0.018577122591679082,0.9513575562596834,0.9885118014430416
cifar,rope,adversarial,0.0857375,0.9697043760176535,0.018737033069114343,0.9509673429485391,0.9884414090867678
cifar,rope,adversarial,0.085975,0.9694740731839446,0.01889710035182252,0.9505769728321221,0.9883711735357672
cifar,rope,adversarial,0.0862125,0.9692437703502356,0.019057320488661968,0.9501864498615736,0.9883010908388975
cifar,rope,adversarial,0.08645,0.9690134675165266,0.01921768965654451,0.9497957778599821,0.9882311571730711
cifar,rope,adversarial,0.0866875,0.9687831646828177,0.019378204155439605,0.9494049605273781,0.9881613688382572
cifar,rope,adversarial,0.086925,0.9685528618491087,0.019538860403603222,0.9490140014455055,0.9880917222527119
cifar,rope,adversarial,0.0871625,0.9683225590153995,0.01969965493301966,0.9486229040823799,0.9880222139484192
cifar,rope,adversarial,0.0874,0.9680922561816906,0.019860584385046582,0.948231671796644,0.9879528405667372
cifar,rope,adversarial,0.0876375,0.9678619533479816,0.020021645506252086,0.9478403078417296,0.9878835988542337
cifar,rope,adversarial,0.087875,0.9676316505142727,0.020182835144435234,0.9474488153698375,0.9878144856587079
cifar,rope,adversarial,0.0881125,0.9674013476805636,0.020344150244820548,0.9470571974357431,0.9877454979253841
cifar,rope,adversarial,0.08835,0.9671710448468547,0.020505587846418136,0.9466654570004366,0.9876766326932728
cifar,rope,adversarial,0.0885875,0.9669407420131457,0.020667145078541126,0.9462735969346046,0.9876078870916869
cifar,rope,adversarial,0.088825,0.9667104391794368,0.020828819157473186,0.9458816200219636,0.9875392583369099
cifar,rope,adversarial,0.0890625,0.9664801363457279,0.02099060738327819,0.9454895289624498,0.9874707437290061
cifar,rope,adversarial,0.0893,0.9662498335120189,0.021152507136746195,0.9450973263752727,0.9874023406487651
cifar,rope,adversarial,0.0895375,0.96601953067831,0.02131451587646843,0.9447050148018417,0.9873340465547784
cifar,rope,adversarial,0.089775,0.965789227844601,0.021476631136035002,0.9443125967085659,0.987265858980636
cifar,rope,adversarial,0.0900125,0.9655589250108919,0.021638850521350422,0.9439200744895415,0.9871977755322423
cifar,rope,adversarial,0.09025,0.9653286221771827,0.021801171708060636,0.9435274504691221,0.9871297938852434
cifar,rope,adversarial,0.0904875,0.965098319343474,0.0219635924390865,0.9431347269043875,0.9870619117825605
cifar,rope,adversarial,0.090725,0.9648680165097648,0.022126110522258765,0.9427419059875061,0.9869941270320236
cifar,rope,adversarial,0.0909625,0.9646377136760561,0.022288723828049875,0.9423489898480062,0.986926437504106
cifar,rope,adversarial,0.0912,0.9644074108423469,0.02245143028739824,0.9419559805549487,0.9868588411297452
cifar,rope,adversarial,0.0914375,0.964177108008638,0.02261422788962043,0.9415628801190176,0.9867913358982584
cifar,rope,adversarial,0.091675,0.963946805174929,0.02277711468040731,0.9411696904945217,0.9867239198553364
cifar,rope,adversarial,0.0919125,0.9637165023412201,0.0229400887599007,0.9407764135813194,0.9866565911011208
cifar,rope,adversarial,0.09215,0.9634861995075111,0.023103148280846402,0.9403830512266648,0.9865893477883575
cifar,rope,adversarial,0.0923875,0.9632558966738021,0.023266291446820436,0.9399896052269816,0.9865221881206225
cifar,rope,adversarial,0.092625,0.9630255938400931,0.023429516510524873,0.9395960773295683,0.986455110350618
cifar,rope,adversarial,0.0928625,0.9627952910063842,0.023592821772151024,0.9392024692342331,0.9863881127785352
cifar,rope,adversarial,0.0931,0.9625649881726752,0.02375620557780572,0.9388087825948696,0.9863211937504809
cifar,rope,adversarial,0.0933375,0.9623346853389663,0.023919666317998824,0.9384150190209675,0.9862543516569651
cifar,rope,adversarial,0.093575,0.9621043825052572,0.024083202426189172,0.938021180079068,0.9861875849314464
cifar,rope,adversarial,0.0938125,0.9618740796715483,0.024246812377386018,0.9376272672941622,0.9861208920489343
cifar,rope,adversarial,0.09405,0.9616437768378391,0.024410494686803653,0.9372332821510354,0.9860542715246428
cifar,rope,adversarial,0.0942875,0.9614134740041304,0.024574247908567614,0.9368392260955627,0.985987721912698
cifar,rope,adversarial,0.094525,0.9611831711704212,0.02473807063446877,0.9364451005359524,0.9859212418048899
cifar,rope,adversarial,0.0947625,0.9609528683367122,0.02490196149276497,0.9360509068439472,0.9858548298294773
cifar,rope,adversarial,0.095,0.9607225655030033,0.025065919147026945,0.9356566463559763,0.9857884846500302
cifar,alibi,noise,0.0,1.0,0.0,1.0,1.0
cifar,alibi,noise,0.0002375,0.9999835701972651,5.003400265329753e-06,0.9999785667969998,0.9999885735975305
cifar,alibi,noise,0.000475,0.9999671403945305,1.0006800530641024e-05,0.9999571335939998,0.9999771471950611
cifar,alibi,noise,0.0007125,0.9999507105917954,1.5010200795929441e-05,0.9999357003909994,0.9999657207925914
cifar,alibi,noise,0.00095,0.9999342807890607,2.0013601061274235e-05,0.9999142671879994,0.999954294390122
cifar,alibi,noise,0.0011875,0.9999178509863258,2.5017001326591646e-05,0.9998928339849992,0.9999428679876524
cifar,alibi,noise,0.001425,0.9999014211835909,3.002040159191526e-05,0.999871400781999,0.9999314415851829
cifar,alibi,noise,0.0016625,0.9998849913808562,3.5023801857203676e-05,0.999849967578999,0.9999200151827133
cifar,alibi,noise,0.0019,0.9998685615781212,4.0027202122513274e-05,0.9998285343759987,0.9999085887802437
cifar,alibi,noise,0.0021375,0.9998521317753865,4.503060238784075e-05,0.9998071011729986,0.9998971623777743
cifar,alibi,noise,0.002375,0.9998357019726516,5.003400265316664e-05,0.9997856679699985,0.9998857359753047
cifar,alibi,noise,0.0026125,0.9998192721699168,5.503740291846557e-05,0.9997642347669984,0.9998743095728353
cifar,alibi,noise,0.00285,0.9998028423671818,6.004080318378751e-05,0.999742801563998,0.9998628831703655
cifar,alibi,noise,0.0030875,0.9997864125644469,6.504420344911499e-05,0.9997213683609978,0.999851456767896
cifar,alibi,noise,0.003325,0.9997699827617121,7.004760371442853e-05,0.9996999351579977,0.9998400303654266
cifar,alibi,noise,0.0035625,0.9997535529589774,7.505100397971696e-05,0.9996785019549976,0.9998286039629571
cifar,alibi,noise,0.0038,0.9997371231562425,8.005440424504442e-05,0.9996570687519974,0.9998171775604876
cifar,alibi,noise,0.0040375,0.9997206933535076,8.505780451037688e-05,0.9996356355489971,0.999805751158018
cifar,alibi,noise,0.004275,0.9997042635507728,9.006120477571058e-05,0.9996142023459971,0.9997943247555485
cifar,alibi,noise,0.0045125,0.9996878337480379,9.50646050409912e-05,0.999592769142997,0.9997828983530789
cifar,alibi,noise,0.00475,0.9996714039453031,0.00010006800530630633,0.9995713359399968,0.9997714719506093
cifar,alibi,noise,0.0049875,0.9996549741425681,0.00010507140557162827,0.9995499027369965,0.9997600455481397
cifar,alibi,noise,0.005225,0.9996385443398333,0.00011007480583696197,0.9995284695339964,0.9997486191456703
cifar,alibi,noise,0.0054625,0.9996221145370985,0.00011507820610222795,0.9995070363309962,0.9997371927432007
cifar,alibi,noise,0.0057,0.9996056847343637,0.00012008160636758055,0.9994856031279962,0.9997257663407313
cifar,alibi,noise,0.0059375,0.9995892549316289,0.0001250850066329025,0.999464169924996,0.9997143399382618
cifar,alibi,noise,0.006175,0.9995728251288941,0.00013008840689822385,0.9994427367219959,0.9997029135357923
cifar,alibi,noise,0.0064125,0.9995563953261591,0.00013509180716350219,0.9994213035189956,0.9996914871333227
cifar,alibi,noise,0.00665,0.9995399655234243,0.00014009520742883194,0.9993998703159954,0.9996800607308531
cifar,alibi,noise,0.0068875,0.9995235357206895,0.0001450986076941455,0.9993784371129953,0.9996686343283837
