dataset,pe_type,seed,direction,kind,functional_gain,probe_radius,rho_rel_calibration,rho_rel_heldout,delta_ce,damage_efficiency,parameter_radius_global_rms,parameter_space_cosine_to_task_gradient,attention_task_alignment_cosine,source_file
cifar,rope,1011,random_18,gaussian random,2.543913828901751,0.0001,0.0299823643554385,0.0302064165787267,0.0016369223594665,0.0541912131550015,0.0295980598080613,-0.0193606447428464,0.0001185314127429,cifar_seeds_1011_1213.json
cifar,rope,1011,random_19,gaussian random,2.5139287901374026,0.0001,0.0299929835135858,0.0302343317365094,0.0007493197917938,0.0247837391718826,0.0306779498721581,-0.0238932091742753,-3.0345976728224665e-05,cifar_seeds_1011_1213.json
cifar,rope,1011,random_20,gaussian random,2.5372525360251346,0.0001,0.0300068491941401,0.0302402368334346,-0.0042953193187713,-0.1420398703366735,0.0292414422084274,-0.0009192916913889,-0.0003609272630477,cifar_seeds_1011_1213.json
cifar,rope,1011,random_21,gaussian random,2.568759295137586,0.0001,0.0299669394237295,0.0302712647538835,-0.0039450824260711,-0.1303243342538254,0.0282528252352062,-0.0536538027226924,-0.0003136968522699,cifar_seeds_1011_1213.json
cifar,rope,1011,random_22,gaussian random,2.5225429738303653,0.0001,0.0299932039833294,0.0301939520865603,0.0063699483871459,0.2109676921021985,0.0293204510182701,-0.0029274399857968,0.0003752982913345,cifar_seeds_1011_1213.json
cifar,rope,1011,random_23,gaussian random,2.547018526630481,0.0001,0.0299897767913556,0.0301974758754216,0.0020090341567993,0.0665298704132589,0.0288076181181258,0.0217240657657384,0.0002068460580257,cifar_seeds_1011_1213.json
cifar,rope,1011,random_24,gaussian random,2.56707473712372,0.0001,0.0299900387718242,0.0302242052506258,-0.005706787109375,-0.1888151255608893,0.0288788818851104,0.0142107363790273,-0.0004126336431474,cifar_seeds_1011_1213.json
cifar,rope,1011,random_25,gaussian random,2.5376349655609416,0.0001,0.0299865132615715,0.0302055364239608,0.0016915202140808,0.0560003368368918,0.0294323797321184,0.0207631047815084,5.94418296748034e-05,cifar_seeds_1011_1213.json
cifar,rope,1011,random_26,gaussian random,2.5471172438259537,0.0001,0.0300002612582729,0.0302638954182547,0.0012020766735076,0.039719826443182,0.0299172147890291,0.016610188409686,0.0001422936981385,cifar_seeds_1011_1213.json
cifar,rope,1011,random_27,gaussian random,2.538510561696169,0.0001,0.0300062787404968,0.0303415599403859,0.0042057931423187,0.1386149278607334,0.0299773291712935,0.0346595160663127,0.0002709219883405,cifar_seeds_1011_1213.json
cifar,rope,1011,random_28,gaussian random,2.5762055440659077,0.0001,0.0300026942730456,0.0302725285522787,-0.002783179283142,-0.0919374567055313,0.0280507485663826,-0.0034304223954677,-0.0003330446222759,cifar_seeds_1011_1213.json
cifar,rope,1011,random_29,gaussian random,2.496583417887443,0.0001,0.0299827463930703,0.0302282901227241,0.0018752515316009,0.0620363085039741,0.0313595797446926,0.0080394009128212,-4.2010775382812056e-06,cifar_seeds_1011_1213.json
cifar,rope,1011,random_30,gaussian random,2.55111100418693,0.0001,0.0299894228002658,0.0301636219237868,0.0001528561115264,0.0050675648936558,0.0290282708051737,-0.0044844183139503,-9.587328891539896e-05,cifar_seeds_1011_1213.json
