architecture,family,seed,regime,point_index,rho,normalized_accuracy,clean_anchor,lower_envelope
vits,alibi,123,adversarial_raw,2,0.016084810879580594,0.9887067395264116,False,False
vits,alibi,123,adversarial_raw,3,0.03211612461703669,0.9679417122040073,False,False
vits,alibi,123,adversarial_raw,4,0.06610982379156033,0.8061930783242258,False,False
vits,alibi,123,adversarial_raw,5,0.09886741865267262,0.5832422586520947,False,False
vits,alibi,123,adversarial_raw,6,0.1596748016503598,0.23060109289617484,False,False
vits,alibi,123,adversarial_raw,7,0.22574039528474596,0.31111111111111106,False,False
vits,alibi,456,noise,0,0.0,1.0,True,False
vits,alibi,456,noise,1,0.005904235937593875,0.9988653001464127,False,False
vits,alibi,456,noise,2,0.014776964899771225,0.9976207906295753,False,False
vits,alibi,456,noise,3,0.029595840436005705,0.9913982430453879,False,False
vits,alibi,456,noise,4,0.05925582296248867,0.960212298682284,False,False
vits,alibi,456,noise,5,0.1459519573805532,0.7462298682284041,False,False
vits,alibi,456,noise,6,0.28543515346153187,0.5012445095168375,False,False
vits,alibi,456,noise,7,0.42448846263133194,0.38927525622254755,False,False
vits,alibi,456,adversarial,0,0.0,1.0,True,True
vits,alibi,456,adversarial,1,0.006413545585278191,1.0,False,True
vits,alibi,456,adversarial,2,0.016068665557219787,0.9956076134699854,False,True
vits,alibi,456,adversarial,3,0.03392406511589429,0.9513177159590043,False,True
vits,alibi,456,adversarial,4,0.06793609786643795,0.8063689604685211,False,True
vits,alibi,456,adversarial,5,0.10000757595991755,0.5541727672035139,False,True
vits,alibi,456,adversarial,6,0.16241053481321657,0.24560761346998536,False,True
vits,alibi,456,adversarial,7,0.2277792383736225,0.18521229868228403,False,True
vits,alibi,456,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,456,adversarial_raw,1,0.006413545585278191,1.000732064421669,False,False
vits,alibi,456,adversarial_raw,2,0.016068665557219787,0.9956076134699854,False,False
vits,alibi,456,adversarial_raw,3,0.03392406511589429,0.9513177159590043,False,False
vits,alibi,456,adversarial_raw,4,0.06793609786643795,0.8063689604685211,False,False
vits,alibi,456,adversarial_raw,5,0.10000757595991755,0.5541727672035139,False,False
vits,alibi,456,adversarial_raw,6,0.16241053481321657,0.24560761346998536,False,False
vits,alibi,456,adversarial_raw,7,0.2277792383736225,0.18521229868228403,False,False
vits,alibi,789,noise,0,0.0,1.0,True,False
vits,alibi,789,noise,1,0.006048875174653202,0.9989082969432314,False,False
vits,alibi,789,noise,2,0.015107373933571635,0.9957423580786026,False,False
vits,alibi,789,noise,3,0.030121019016654992,0.9851892285298398,False,False
vits,alibi,789,noise,4,0.059721760511922115,0.9493813682678311,False,False
vits,alibi,789,noise,5,0.1452938300874546,0.748471615720524,False,False
vits,alibi,789,noise,6,0.28489649362228125,0.4473071324599709,False,False
vits,alibi,789,noise,7,0.42438284866683995,0.285080058224163,False,False
vits,alibi,789,adversarial,0,0.0,1.0,True,True
vits,alibi,789,adversarial,1,0.00689137449232673,0.9963609898107714,False,True
vits,alibi,789,adversarial,2,0.01713957627316076,0.9828966521106258,False,True
vits,alibi,789,adversarial,3,0.03328416548675138,0.9548762736535661,False,True
vits,alibi,789,adversarial,4,0.07817855959502984,0.7718340611353711,False,True
vits,alibi,789,adversarial,5,0.11106676771843553,0.4992721979621543,False,True
vits,alibi,789,adversarial,6,0.17086215589925757,0.1655749636098981,False,True
vits,alibi,789,adversarial,7,0.2426926769346969,0.09170305676855894,False,True
vits,alibi,789,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,789,adversarial_raw,1,0.00689137449232673,0.9963609898107714,False,False
vits,alibi,789,adversarial_raw,2,0.01713957627316076,0.9828966521106258,False,False
vits,alibi,789,adversarial_raw,3,0.03328416548675138,0.9548762736535661,False,False
vits,alibi,789,adversarial_raw,4,0.07817855959502984,0.7718340611353711,False,False
vits,alibi,789,adversarial_raw,5,0.11106676771843553,0.4992721979621543,False,False
vits,alibi,789,adversarial_raw,6,0.17086215589925757,0.1655749636098981,False,False
vits,alibi,789,adversarial_raw,7,0.2426926769346969,0.09170305676855894,False,False
vits,alibi,1011,noise,0,0.0,1.0,True,False
vits,alibi,1011,noise,1,0.005947519009739962,0.9986535662299854,False,False
vits,alibi,1011,noise,2,0.014892550053282305,0.9941048034934499,False,False
vits,alibi,1011,noise,3,0.02982775324713626,0.9824963609898107,False,False
vits,alibi,1011,noise,4,0.05947653555212412,0.9406113537117904,False,False
vits,alibi,1011,noise,5,0.14432772891916332,0.7328966521106259,False,False
vits,alibi,1011,noise,6,0.28277650416173444,0.4296215429403202,False,False
vits,alibi,1011,noise,7,0.42146518511086206,0.25836972343522563,False,False
vits,alibi,1011,adversarial,0,0.0,1.0,True,True
vits,alibi,1011,adversarial,1,0.0065574394597392414,0.9941775836972343,False,True
vits,alibi,1011,adversarial,2,0.016930452179746158,0.9814410480349344,False,True
vits,alibi,1011,adversarial,3,0.03442522406899891,0.9395924308588064,False,True
vits,alibi,1011,adversarial,4,0.06873414577214902,0.7856622998544396,False,True
vits,alibi,1011,adversarial,5,0.10185151667123732,0.5338427947598253,False,True
vits,alibi,1011,adversarial,6,0.1580701346052934,0.17321688500727803,False,True
vits,alibi,1011,adversarial,7,0.23964452224489274,0.06695778748180495,False,True
vits,alibi,1011,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,1011,adversarial_raw,1,0.0065574394597392414,0.9941775836972343,False,False
vits,alibi,1011,adversarial_raw,2,0.016930452179746158,0.9814410480349344,False,False
vits,alibi,1011,adversarial_raw,3,0.03442522406899891,0.9395924308588064,False,False
vits,alibi,1011,adversarial_raw,4,0.06873414577214902,0.7856622998544396,False,False
vits,alibi,1011,adversarial_raw,5,0.10185151667123732,0.5338427947598253,False,False
vits,alibi,1011,adversarial_raw,6,0.1580701346052934,0.17321688500727803,False,False
vits,alibi,1011,adversarial_raw,7,0.23964452224489274,0.06695778748180495,False,False
vits,alibi,1213,noise,0,0.0,1.0,True,False
vits,alibi,1213,noise,1,0.005778396721895948,0.9983168679107208,False,False
vits,alibi,1213,noise,2,0.01445393969844155,0.9956824002927187,False,False
vits,alibi,1213,noise,3,0.0289263793622073,0.9890962312477132,False,False
vits,alibi,1213,noise,4,0.05787333362934897,0.9701427003293086,False,False
vits,alibi,1213,noise,5,0.14418590978792722,0.7833150384193195,False,False
vits,alibi,1213,noise,6,0.2855715537572265,0.3521405049396268,False,False
vits,alibi,1213,noise,7,0.4252227806191171,0.19066959385290888,False,False
vits,alibi,1213,adversarial,0,0.0,1.0,True,True
vits,alibi,1213,adversarial,1,0.0063397366936585,0.9974387120380535,False,True
vits,alibi,1213,adversarial,2,0.01565254214767155,0.9923161361141603,False,True
vits,alibi,1213,adversarial,3,0.03357144914065429,0.9601170874496889,False,True
vits,alibi,1213,adversarial,4,0.06837541602372003,0.8020490303695573,False,True
vits,alibi,1213,adversarial,5,0.10087879721001573,0.5506769118185145,False,True
vits,alibi,1213,adversarial,6,0.16160700026996067,0.2074643249176729,False,True
vits,alibi,1213,adversarial,7,0.24617401697936395,0.08269301134284669,False,True
vits,alibi,1213,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,1213,adversarial_raw,1,0.0063397366936585,0.9974387120380535,False,False
vits,alibi,1213,adversarial_raw,2,0.01565254214767155,0.9923161361141603,False,False
vits,alibi,1213,adversarial_raw,3,0.03357144914065429,0.9601170874496889,False,False
vits,alibi,1213,adversarial_raw,4,0.06837541602372003,0.8020490303695573,False,False
vits,alibi,1213,adversarial_raw,5,0.10087879721001573,0.5506769118185145,False,False
vits,alibi,1213,adversarial_raw,6,0.16160700026996067,0.2074643249176729,False,False
vits,alibi,1213,adversarial_raw,7,0.24617401697936395,0.08269301134284669,False,False
