session,architecture,seed,budget,restart,restart_seed,steps,attack_loss,accuracy,clean_accuracy,normalized_accuracy,rho_abs,rho_rel,clean_logit_rms,global_rms,elapsed_sec,file,sha256
1,vitb,1011,0.015,1,640696116,400,6.349627214670181,3.6662817551963047,82.2459584295612,0.044577044577044575,0.1346782768925751,0.09660374165571867,1.394131061429778,0.015000000596046448,899.9470736980438,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vitb/seed_1011/budget_0.015/restart_1.json,bd5058d437c6a313ba65ed4a641ed3250823c99634a529d94ff0c861699a448f
1,vitb,1011,0.015,2,330877731,400,6.349628236889839,3.6662817551963047,82.2459584295612,0.044577044577044575,0.1346759903349727,0.0966021015246968,1.394131061429778,0.014999998733401299,942.3396458625793,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vitb/seed_1011/budget_0.015/restart_2.json,2601ff43c0435cd237557f9d2e9fff3e5b39add1c4db751e7891bf0eb272be22
1,vitb,1011,0.015,3,413490074,400,6.349634742736816,3.6662817551963047,82.2459584295612,0.044577044577044575,0.13466951227496046,0.09659745485969415,1.394131061429778,0.015000001527369022,916.6907546520233,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vitb/seed_1011/budget_0.015/restart_3.json,720b33028b512585e854cbcdb2b34088a871d2704fb3c88c3eed113a85bbe403
1,vitb,1011,0.015,4,1711373373,400,6.349617385864258,3.695150115473441,82.2459584295612,0.044928044928044926,0.1346720760478757,0.09659929383522964,1.394131061429778,0.014999999664723873,877.3346202373505,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vitb/seed_1011/budget_0.015/restart_4.json,4fa31062f6ceaecf370a24daf1e6bfd452dd3a6f12420f0a5006e88a40653754
1,vits,42,0.0095,0,534893834,200,4.62098675519228,7.361431870669746,79.01270207852194,0.09316770186335403,0.12881290523996197,0.09379674395478407,1.3733195824159727,0.009499998763203621,500.19041109085083,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.0095/restart_0.json,53e8e067bfc874443f8bf88961e53686add67555578a89ac46038ec2c9881608
1,vits,42,0.0095,1,124888701,200,4.62098605632782,7.361431870669746,79.01270207852194,0.09316770186335403,0.1288126402252699,0.0937965509809887,1.3733195824159727,0.009499998763203621,495.95963311195374,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.0095/restart_1.json,167f3e2277ed57f19da8594ce7d01fabcdaaae24a78b925d46ce8c952ff54a53
1,vits,42,0.0095,2,171053451,200,4.620957215130329,7.361431870669746,79.01270207852194,0.09316770186335403,0.1288107161164224,0.09379514991682844,1.3733195824159727,0.009499998763203621,421.07482624053955,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.0095/restart_2.json,351be81aace4a7e2e051963a5b2e25098312c171eccf6487a3cc9ba43157a820
1,vits,42,0.0095,3,1319874518,200,4.620950779318809,7.361431870669746,79.01270207852194,0.09316770186335403,0.12880927703571865,0.09379410203203734,1.3733195824159727,0.009499999694526196,435.30594277381897,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.0095/restart_3.json,6f8505b011fb7ba4d7a70c1f2d6ddc3e3f26c997bc9166b7f830cec24314d869
1,vits,42,0.0095,4,688637546,200,4.620971487462521,7.361431870669746,79.01270207852194,0.09316770186335403,0.12881010797748518,0.09379470709278005,1.3733195824159727,0.009499999694526196,464.4155914783478,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.0095/restart_4.json,987c90abea0a0988f090b81057cc821e766a8847aef5902c6b27f96a483bf98e
1,vits,42,0.01,0,1171527064,200,4.8216043874621395,5.715935334872979,79.01270207852194,0.07234198027036902,0.1317750692219257,0.09595368107261983,1.3733195824159727,0.009999999776482582,490.9384939670563,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.01/restart_0.json,0b84684938fe4575e05f76b031c78e50c77d83be143f345ebf8a3f4bf98f5ddc
1,vits,42,0.01,1,1042826248,200,4.821640752255917,5.715935334872979,79.01270207852194,0.07234198027036902,0.13177898563749746,0.0959565328600857,1.3733195824159727,0.009999999776482582,550.7947444915771,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.01/restart_1.json,c104c5c2995d4666bac51f41ef2e83fd7a11d13f2f48f0c56b4ca88fc092f1fc
1,vits,42,0.01,2,523035103,200,4.8215152591466905,5.715935334872979,79.01270207852194,0.07234198027036902,0.13177929684998269,0.09595675947338766,1.3733195824159727,0.009999999776482582,493.12722539901733,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.01/restart_2.json,98fd75681f4ab93fd341187ed07d65743fe89b687b0459e4b750479fd887197e
1,vits,42,0.01,3,1788781776,200,4.821535633504391,5.715935334872979,79.01270207852194,0.07234198027036902,0.13177985399205006,0.09595716516342115,1.3733195824159727,0.009999999776482582,468.41548013687134,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.01/restart_3.json,861be20438eea8b66493e392e4a620675ef5111ccd358a72d5f208a0620393a4
1,vits,42,0.01,4,458978679,200,4.821665869653225,5.687066974595843,79.01270207852194,0.07197661673364998,0.13177623612091227,0.09595453076485572,1.3733195824159727,0.009999999776482582,527.2146384716034,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.01/restart_4.json,96686e9b10200283fc88f1f14b05707f88e4031e0727b2d15f4e61812eb7feca
1,vits,42,0.009,0,1244635728,200,4.325222037732601,10.969976905311778,79.01270207852194,0.13883814395323346,0.12362827547112898,0.09002149030281759,1.3733195824159727,0.008999999612569809,540.0210058689117,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.009/restart_0.json,42be6200d9a9c8687c9ab2f35ce3293da455711991017ee60c235659ca23d50e
1,vits,42,0.009,1,338243011,200,4.325219233334065,10.998845265588914,79.01270207852194,0.1392035074899525,0.12362766995349697,0.09002104938750569,1.3733195824159727,0.008999999612569809,555.5305233001709,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.009/restart_1.json,bd5a0d685100563e063da12ef41af984c265f73640aa3cea4316144109c66be7
1,vits,42,0.009,2,67077034,200,4.3252764120697975,10.969976905311778,79.01270207852194,0.13883814395323346,0.12362570872838839,0.09001962129667113,1.3733195824159727,0.008999999612569809,544.2073843479156,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.009/restart_2.json,0ef5f5e8fc78cbe6216259bf80f6c276da662e47b608fa64004079fd85bbe5e1
1,vits,42,0.009,3,818070465,200,4.325153656303883,10.998845265588914,79.01270207852194,0.1392035074899525,0.12362788445945616,0.09002120558272925,1.3733195824159727,0.008999999612569809,501.8272604942322,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.009/restart_3.json,af72993f896c322147e5febfdb61671f052e1ba459333d6ed0d05b321e7beb45
1,vits,42,0.009,4,1113603246,200,4.325197747349739,10.998845265588914,79.01270207852194,0.1392035074899525,0.12362766175258812,0.09002104341591033,1.3733195824159727,0.008999999612569809,463.57223105430603,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.009/restart_4.json,c33d64cba5f389f144a00056202b4c11d8b55a381a7ac05cc44dcfe15cce0932
1,vits,42,0.02,0,2050394846,200,7.486048629879951,1.905311778290993,79.01270207852194,0.024113993423456336,0.1054185736171011,0.07676186589551612,1.3733195824159727,0.019999999552965164,488.7496860027313,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.02/restart_0.json,b92a4f11818cbea2b3da38c51c001f24578d23a4bd98989508d3159667d07ba0
1,vits,42,0.02,1,678426567,200,7.512417298555374,1.7032332563510393,79.01270207852194,0.021556448666423093,0.10911431646822824,0.07945296773258853,1.3733195824159727,0.019999999552965164,533.6083595752716,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.02/restart_1.json,ca64d488acf3f214956faf300e22d331ca74670efe74cea78a8fe66ba4d62141
1,vits,42,0.02,2,1404601356,200,7.48699352145195,1.905311778290993,79.01270207852194,0.024113993423456336,0.10558054556818545,0.0768798078175263,1.3733195824159727,0.019999999552965164,525.9150655269623,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.02/restart_2.json,471d588f4ac9776c99b8844cd02270e30a800174ea7007d2adb954fd6b710369
1,vits,42,0.02,3,104346474,200,7.5121064484119415,1.7032332563510393,79.01270207852194,0.021556448666423093,0.10915611875506015,0.07948340659573964,1.3733195824159727,0.019999997690320015,485.15961718559265,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.02/restart_3.json,8d91bf21c50dd22a5ff95723fbebd03c0c613aa1c31d07cca94ccde603726813
1,vits,42,0.02,4,2135610695,200,7.486822801828384,1.905311778290993,79.01270207852194,0.024113993423456336,0.10556420284633498,0.07686790765818996,1.3733195824159727,0.019999997690320015,457.8981578350067,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_42/budget_0.02/restart_4.json,08d4572132928342182e5d0f3d5eb23e93d28a274628ba8fb076e1d920784ac6
1,vits,456,0.0095,0,40127495,200,4.190687591582536,16.628175519630485,79.21478060046189,0.2099125364431487,0.10900871661016844,0.07913167547616555,1.3775610835259244,0.009499999694526196,531.6144645214081,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.0095/restart_0.json,5c738540592658516f7f436e5abfa9d527aa5e6074d1801eea2a74fab1972551
1,vits,456,0.0095,1,523669238,200,4.190556082129478,16.599307159353348,79.21478060046189,0.20954810495626822,0.10899233262244667,0.07911978200159103,1.3775610835259244,0.009499998763203621,454.4470763206482,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.0095/restart_1.json,c53d290f481efd699383fba0ab5905b4007ad4f05586e759d61d52a2d15a75eb
1,vits,456,0.0095,2,290219928,200,4.19025564789772,16.657043879907622,79.21478060046189,0.21027696793002917,0.10888032110090722,0.0790384705280898,1.3775610835259244,0.00950000062584877,518.3021898269653,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.0095/restart_2.json,63bdf9ece51f8fe05919b6c35731370138eeb5167ac07a7560c411e4af6f0280
1,vits,456,0.0095,3,785956575,200,4.189224679768086,16.628175519630485,79.21478060046189,0.2099125364431487,0.10850076251326655,0.07876294112167743,1.3775610835259244,0.009499999694526196,536.3725879192352,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.0095/restart_3.json,7c3f7c794c512da09c0b1ad6985e1e3925874383282b927a74f95bae019df91a
1,vits,456,0.0095,4,1369282924,200,4.190355239808559,16.628175519630485,79.21478060046189,0.2099125364431487,0.10892457188956363,0.07907059308816033,1.3775610835259244,0.009499999694526196,547.1715161800385,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.0095/restart_4.json,966ffbbdd5c03686df25a4995efc6d67123753c77a58706141b50627d9b07958
1,vits,456,0.01,0,1469920781,200,4.519647066295147,14.636258660508084,79.21478060046189,0.18476676384839652,0.10052880146524965,0.07297593019101703,1.3775610835259244,0.009999999776482582,513.5739524364471,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.01/restart_0.json,cb439f7942e5844bf2cc2148c57f099fd7e8299f9421d9398abf2f1e60d3ba76
1,vits,456,0.01,1,1258423169,200,4.519954837858677,14.722863741339491,79.21478060046189,0.1858600583090379,0.10037895154418439,0.07286715104295798,1.3775610835259244,0.009999999776482582,508.6657066345215,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.01/restart_1.json,d4d0edfd28404e1301e55c0ba2c9a7eddba92ea491d7478bcdb754dbeba86cb3
1,vits,456,0.01,2,1624826506,200,4.51987791210413,14.722863741339491,79.21478060046189,0.1858600583090379,0.1003812863249162,0.07286884590844143,1.3775610835259244,0.010000000707805157,440.0570116043091,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.01/restart_2.json,86eb3537110bce8f50a8b71ac37cda9dc7fd0a2828d7a575302c745a85a5f76b
1,vits,456,0.01,3,801508358,200,4.520077459514141,14.693995381062356,79.21478060046189,0.18549562682215745,0.1003116555380228,0.07281829948423847,1.3775610835259244,0.009999998845160007,464.5976767539978,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.01/restart_3.json,ecded60172848753daeaaba778d79c37e94c52f574c74d88db7b7a548f6a29ce
1,vits,456,0.01,4,704256235,200,4.51930720359087,14.665127020785219,79.21478060046189,0.18513119533527697,0.1006118842864139,0.07303624172431877,1.3775610835259244,0.009999999776482582,462.6100175380707,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.01/restart_4.json,ad7985d3128e98ba2d3161be290f188d279e6f9e0dd36f8b7af5f30661111621
1,vits,456,0.009,0,805042889,200,3.881708508729935,21.073903002309468,79.21478060046189,0.2660349854227405,0.10626841308023995,0.07714243263045843,1.3775610835259244,0.008999999612569809,422.77737641334534,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.009/restart_0.json,d12345ab679cb0d1966005db620f9b0d02f19994beb09004a92c1cb6307c006d
1,vits,456,0.009,1,1614981826,200,3.8822138488292692,20.958429561200923,79.21478060046189,0.26457725947521865,0.10640652035258129,0.07724268754763992,1.3775610835259244,0.008999999612569809,421.3294837474823,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.009/restart_1.json,264ea080d5e0fd49347c2e1c91e5bce1bc2c1e9d17759b29049e5e1d3889f694
1,vits,456,0.009,2,967138235,200,3.882504577189684,20.958429561200923,79.21478060046189,0.26457725947521865,0.10646173854064633,0.0772827715691221,1.3775610835259244,0.008999999612569809,425.93594098091125,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.009/restart_2.json,42fed6955bd09784d7251fb0bd327e6a4d4f65e590653c52c7202db04a47cb9b
1,vits,456,0.009,3,820292111,200,3.882145668566227,21.016166281755197,79.21478060046189,0.2653061224489796,0.10638488500069586,0.07722698199952002,1.3775610835259244,0.008999999612569809,476.6887423992157,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.009/restart_3.json,ab141901ece220fd97086073f0d757ee10daab704eef0bfd65dd042535f0b0c3
1,vits,456,0.009,4,1622150816,200,3.882199151813984,21.073903002309468,79.21478060046189,0.2660349854227405,0.10636757176450908,0.07721441396432083,1.3775610835259244,0.008999999612569809,470.98393654823303,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.009/restart_4.json,2d52a0ccb1e5d3cc3749d91d34c5dc3adb31aa86377d3a2a05a79e9375ceee43
1,vits,456,0.02,0,1609527204,200,7.316149994730949,2.1651270207852193,79.21478060046189,0.027332361516034985,0.10951495001392554,0.07949916074401399,1.3775610835259244,0.019999999552965164,411.85860538482666,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.02/restart_0.json,765047c32917c5369bb92dac52f501fda4f15135d89e849e0ba30e76d35557ca
1,vits,456,0.02,1,2086256688,200,7.315981075167656,2.136258660508083,79.21478060046189,0.02696793002915452,0.10943892882449546,0.07944397539482025,1.3775610835259244,0.019999999552965164,367.7654535770416,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.02/restart_1.json,599a9e68faae0cf724219a899096b78cdfea6f549859d3744952b0267c6676e4
1,vits,456,0.02,2,1615680260,200,7.3145459443330765,2.136258660508083,79.21478060046189,0.02696793002915452,0.1096130510424383,0.07957037430375079,1.3775610835259244,0.019999999552965164,462.48121547698975,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.02/restart_2.json,6d17cd63f6974ebb8c79af6fab660d3d41cca36ef1d03016b4d02843a77bcebd
1,vits,456,0.02,3,1048590050,200,8.057927069067954,1.5011547344110854,79.21478060046189,0.018950437317784254,0.09414027882941933,0.0683383698590435,1.3775610835259244,0.019999999552965164,453.7780258655548,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.02/restart_3.json,543e738152aa1c16d265bb42cf5a149116dbee995f1b31594be7e75d1f0067ca
1,vits,456,0.02,4,1085158911,200,8.057834580540657,1.5011547344110854,79.21478060046189,0.018950437317784254,0.09420471774950166,0.06838514740005634,1.3775610835259244,0.019999999552965164,380.295423746109,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_456/budget_0.02/restart_4.json,011ca71a86fd51d42b43b9a6ef0ed23f6a48e80a60fc520dc2ac68f7f0929684
1,vits,1011,0.0095,0,1954999526,200,4.314872574806214,11.056581986143186,78.78175519630484,0.1403444485159399,0.11631406518746283,0.08910040072096062,1.305426959321186,0.009499999694526196,379.6558675765991,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.0095/restart_0.json,b34cbd263f66f9fbe03bdb2e20d9ae4753d5bb22de91021bdfa3a10adf426a6e
1,vits,1011,0.0095,1,851766705,200,4.314792209863663,11.02771362586605,78.78175519630484,0.13997801392451448,0.11631238998200823,0.08909911745846734,1.305426959321186,0.00950000062584877,485.7754428386688,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.0095/restart_1.json,24a7f46a3a2753c85aeb3382c74a37c34717dc5e7dd97de9008d645362cc3e9a
1,vits,1011,0.0095,2,1230008476,200,4.314887735247612,11.02771362586605,78.78175519630484,0.13997801392451448,0.11631384492014776,0.08910023198895038,1.305426959321186,0.00950000062584877,490.23187136650085,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.0095/restart_2.json,5753fa6fde39169436a71e7febc4476620584ec0778f6ac0b2333930c57ac057
1,vits,1011,0.0095,3,2045604752,200,4.314880885183811,11.056581986143186,78.78175519630484,0.1403444485159399,0.11631405980126744,0.08910039659495773,1.305426959321186,0.009499998763203621,403.6293053627014,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.0095/restart_3.json,58901c52860767632de470e0215eb9b57c932a4baf99e4321f1ae7110eace7b4
1,vits,1011,0.0095,4,898647229,200,4.314916263520717,11.056581986143186,78.78175519630484,0.1403444485159399,0.11631365817713972,0.08910008893766229,1.305426959321186,0.009499999694526196,360.2231476306915,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.0095/restart_4.json,5e381e262656468d75440972c1bb7154b0afce5d584dbbe3e658ae86e95b58c3
1,vits,1011,0.01,0,2069541120,200,4.632976187765598,6.784064665127021,78.78175519630484,0.0861121289849762,0.1213847342540537,0.09298470005336264,1.305426959321186,0.009999999776482582,445.78979444503784,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.01/restart_0.json,80d9f1dbca5673c0dc9583f0e32445bae38b4dd30bfaef87ea98a40eef94d4a8
1,vits,1011,0.01,1,376411740,200,4.6329576760530475,6.784064665127021,78.78175519630484,0.0861121289849762,0.12138505298707658,0.09298494421334462,1.305426959321186,0.009999999776482582,455.5748088359833,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.01/restart_1.json,27deef04c1d1e6e869993e2c5165f11f6af7988aa828d992e4389cdfc09d5f64
1,vits,1011,0.01,2,728315027,200,4.632963153719902,6.784064665127021,78.78175519630484,0.0861121289849762,0.12138410111627805,0.09298421504899596,1.305426959321186,0.009999998845160007,359.35280752182007,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.01/restart_2.json,773e01db5f73e5492cf8b6df5780e47d4f09c5770ce8d5f3bfbe307368225f68
1,vits,1011,0.01,3,2005252843,200,4.632967537641525,6.784064665127021,78.78175519630484,0.0861121289849762,0.1213870134696305,0.09298644600748172,1.305426959321186,0.009999998845160007,391.8715994358063,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.01/restart_3.json,c81459240846d8411cfb02291a35aa3ecc9079b5bab4b10af1b9d2313d4b1b61
1,vits,1011,0.01,4,471482259,200,4.63296815007925,6.812933025404157,78.78175519630484,0.08647856357640162,0.12138558938348162,0.09298535511063857,1.305426959321186,0.009999998845160007,450.72419118881226,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.01/restart_4.json,1b3ebe2ebdae5553ccc7392de7ea147f66dc7cacd1c8c969bba07d9a64fb3062
1,vits,1011,0.009,0,1984107755,200,3.8369828879833223,19.024249422632796,78.78175519630484,0.24148039574935878,0.10878706128356805,0.08333446808861421,1.305426959321186,0.008999999612569809,425.33936381340027,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.009/restart_0.json,4002e63eb4dd5cfb27962a58a52cc1a2f0fa8f9e868519c4049958f985087231
1,vits,1011,0.009,1,3278751,200,3.8370685905218123,19.024249422632796,78.78175519630484,0.24148039574935878,0.10879118800581551,0.08333762929362686,1.305426959321186,0.008999998681247234,361.30293011665344,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.009/restart_1.json,0728b01d2042e2215859abf35977c5737f38dd2019eb59e0a17a54ee23df0c7a
1,vits,1011,0.009,2,731765789,200,3.837064279615879,19.024249422632796,78.78175519630484,0.24148039574935878,0.1087910237629747,0.08333750347820713,1.305426959321186,0.008999999612569809,409.6425633430481,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.009/restart_2.json,63f1b31bc3543af29f2eb12db7f1c97ccb37c3b9026616c150ac3bb0dbacd278
1,vits,1011,0.009,3,49194331,200,3.836916759610176,19.024249422632796,78.78175519630484,0.24148039574935878,0.10878454534350632,0.08333254079575131,1.305426959321186,0.008999999612569809,457.3093204498291,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.009/restart_3.json,6cae8364d3224a06734cb12ae3f4709bbd303428c0e1386706be086d2e2a0ec0
1,vits,1011,0.009,4,1758638860,200,3.836991861462593,19.024249422632796,78.78175519630484,0.24148039574935878,0.10879215276265032,0.08333836832910328,1.305426959321186,0.008999999612569809,388.79130840301514,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.009/restart_4.json,4cdbe18ccc268e33e998fea1e04b2e6cdb3a5a63ca1b8e50d00fbd6473ac91a7
1,vits,1011,0.02,0,66433482,200,7.398515081405639,1.5588914549653579,78.78175519630484,0.019787467936973252,0.09990471403931102,0.07653029786611795,1.305426959321186,0.019999999552965164,357.81307315826416,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.02/restart_0.json,34a92552d8bbf746ae074db91abc56fd181a418cae077a3bf039ec3abddb6e96
1,vits,1011,0.02,1,83522717,200,7.401761305332184,1.5877598152424943,78.78175519630484,0.020153902528398684,0.10002902626211767,0.07662552511871835,1.305426959321186,0.019999999552965164,456.3919005393982,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.02/restart_1.json,c657c07fabef02455a09d67abc410fff22ea337817bb70f05a9c5bd0c9474020
1,vits,1011,0.02,2,931713420,200,7.39829033613205,1.5588914549653579,78.78175519630484,0.019787467936973252,0.09988608876597412,0.07651603029396166,1.305426959321186,0.020000001415610313,449.1683449745178,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.02/restart_2.json,bd3c1243ca8ba3b06a02e66d12c3c9a370d3c46e86a5d6046950ce8ea9071d45
1,vits,1011,0.02,3,1221936184,200,7.401731041073799,1.5877598152424943,78.78175519630484,0.020153902528398684,0.10003388263681222,0.0766292452615114,1.305426959321186,0.019999999552965164,394.81600642204285,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.02/restart_3.json,6e3f2248d13417a2db1ca6a261a4290b74645d442247e581fee207b376cfa4e6
1,vits,1011,0.02,4,2044849737,200,7.401809012889862,1.5877598152424943,78.78175519630484,0.020153902528398684,0.10003569784557485,0.07663063577114479,1.305426959321186,0.019999999552965164,414.76029443740845,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_1/vits/seed_1011/budget_0.02/restart_4.json,65a534fa3f1971639d47d3a0faff0cab077527430bdb4965ecf43282641131fb
2,vitb,123,0.01,0,1625285439,400,4.050983935594559,14.953810623556581,81.40877598152424,0.18368794326241136,0.1366435808472795,0.09746621729067602,1.4019583876920536,0.009999999776482582,812.5002846717834,/home/djoko.bandjur.ftnkm/Notebooks/results/sinusoidal_per_restart_audit_v1/final/session_2/vitb/seed_123/budget_0.01/restart_0.json,bb05b93c1f4b4d9da2345eaeff03616a1363c4fa1ee0efd70f00a5fb42adf824
